num_enhancers,r,g,AC,RC,ma,mr,noise
5,0.2,0.4,4,4,2,5,0.546415439
2,0.3,0.3,1,5,7,5,0.2937197262
10,0.2,0.4,4,4,2,5,0.632056395
5,0.6,0.1,1,1,1,5,0.1445727361
2,0.7,0.9,1,9,9,5,0.2966842594
2,0.5,0.5,1,7,5,5,0.2994092524
15,0.1,0.6,1,6,1,5,0.4142463701
2,0.1,0.5,1,1,9,5,0.3358493711
5,0.4,0.2,2,2,4,5,0.2763690056
2,0.9,0.7,1,5,1,5,0.3294900669
2,0.1,0.5,1,3,3,5,0.3533546576
2,0.1,0.9,1,9,9,5,0.3516275743
2,0.9914,0.55491,1.78,10.61,5.63,1.78,0.3290348695
2,0.9771,0.55789,3.19,3.18,7.76,10.88,0.2904810725
21,0.5,0.375,3,2.8,5.5,1,0.7216896971
2,0.9,0.3,1,3,5,5,0.2734953576
2,0.9,0.1,1,3,5,5,0.2634087973
2,0.1,0.1,1,9,3,5,0.3115198736
2,0.3,0.9,1,3,7,5,0.3259232227
2,0.5,0.1,1,3,7,5,0.2662305452
2,0.9,0.5,1,9,7,5,0.284331665
21,0.5,0.375,1,2.8,5.5,7,0.2548147087
2,0.7,0.5,1,5,9,5,0.2838373344
5,0.2,0.2,4,2,4,5,0.4235790037
2,0.7,0.3,1,5,1,5,0.3109362406
5,0.2,0.4,4,2,4,5,0.511259135
2,0.9,0.5,1,7,5,5,0.2869470415
2,0.3,0.3,1,5,9,5,0.2896935165
2,0.7,0.1,1,5,9,5,0.2677477192
2,0.3,0.7,1,7,3,5,0.3384652351
10,0.4,0.4,4,4,2,5,0.6869678325
5,0.6,0.6,1,1,1,5,0.4699657524
2,0.7,0.3,1,7,7,5,0.2806940821
15,0.6,0.1,1,6,6,5,0.2050737747
2,0.7,0.5,1,5,3,5,0.2989346836
2,0.55247,0.27897,6.89,2.97,2.86,5.81,0.3198878778
2,0.64117,0.57982,3.82,10.95,1.94,2.53,0.3478876434
2,0.5,0.3,1,7,3,5,0.2968226003
20,0.24382,0.17274,9.21,2.82,5.8,4.21,0.610039588
5,0.4,0.4,4,2,4,5,0.4121199327
2,0.5,0.1,1,1,5,5,0.2584769429
15,0.74966,0.60151,1.24,1.5,6.42,3.62,0.1853647343
2,0.1,0.5,1,9,1,5,0.3397553296
5,0.85939,0.23541,9.43,7.88,1.69,9.08,0.487669689
15,0.1,0.6,6,1,6,5,0.6428082438
15,0.2,0.2,2,4,4,5,0.4525772892
2,0.1,0.5,1,1,5,5,0.3474239699
5,0.6,0.6,1,6,6,5,0.3125371885
2,0.1,0.9,1,7,9,5,0.3514541621
2,0.1,0.1,1,3,5,5,0.2966374357
15,0.24085,0.97305,9.74,8.69,5.13,8.4,0.7031241722
2,0.7,0.3,1,5,7,5,0.2773087366
2,0.1,0.9,1,1,7,5,0.353183527
2,0.3,0.9,1,5,9,5,0.3202461642
2,0.1,0.9,1,7,9,5,0.3517521499
2,0.1,0.7,1,5,5,5,0.3532248487
21,2,10,0.2,0.6,1,0.2,0.43848827
15,0.1,0.6,1,6,6,5,0.5954717732
2,0.3,0.9,1,7,7,5,0.3270032485
10,0.1,0.6,6,1,1,5,0.4472309502
2,0.7,0.5,1,5,3,5,0.2982650585
2,0.9,0.3,1,1,5,5,0.2659598029
2,0.7,0.5,1,7,1,5,0.3280894458
2,0.3,0.9,1,1,7,5,0.3236204504
2,0.3,0.3,1,3,3,5,0.3075329619
2,0.7,0.7,1,9,5,5,0.2997517454
2,0.1,0.7,1,3,3,5,0.3518849188
2,0.5,0.7,1,3,3,5,0.3200829922
10,0.93751,0.55185,4.18,7.48,1.78,8.35,0.5869019599
10,0.1,0.1,6,1,6,5,0.2748727511
2,0.7,0.7,1,5,7,5,0.2934182695
2,0.9,0.9,1,5,5,5,0.298540153
10,0.2,0.4,2,4,4,5,0.6351264701
20,0.12007,0.23328,1.54,1.73,4.24,1,0.8169948822
2,0.3,0.9,1,5,9,5,0.3209247687
2,0.3,0.1,1,7,9,5,0.2759917567
2,0.1,0.9,1,3,5,5,0.3529172662
2,0.1,0.1,1,3,1,5,0.3370005586
2,0.9,0.9,1,7,9,5,0.2908137632
2,0.1,0.7,1,9,1,5,0.3274643031
2,0.1,0.9,1,1,5,5,0.3531890819
2,0.3,0.3,1,7,5,5,0.3009042992
2,0.3,0.7,1,5,7,5,0.3182983943
2,0.1,0.1,1,1,1,5,0.3324659329
5,0.62857,0.72262,2.3,3.44,3.45,3,0.4616909377
2,0.7,0.7,1,7,9,5,0.2911128919
2,0.3,0.9,1,9,1,5,0.3523194579
2,0.7,0.3,1,1,1,5,0.3028823661
2,0.3,0.7,1,5,9,5,0.3127890407
2,0.3,0.9,1,3,9,5,0.3206708599
2,0.1,0.5,1,3,9,5,0.3379042222
2,0.1,0.3,1,1,9,5,0.3181721897
2,0.1,0.1,1,7,9,5,0.2913870749
2,0.9,0.9,1,3,3,5,0.3070334903
2,0.9,0.5,1,9,3,5,0.2965038893
2,0.9,0.5,1,5,9,5,0.2801261821
2,0.1,0.5,1,5,3,5,0.3534124806
21,0.5,0.375,6,2.8,5.5,3,0.6431219701
2,0.31279,0.29319,6.46,1.88,4.77,8.34,0.3146114748
10,0.30958,0.1959,1.72,5.3,8.37,6.59,0.3412180046
2,0.3,0.1,1,5,9,5,0.2747266605
2,0.1,0.1,1,7,5,5,0.298464884
2,0.3,0.3,1,7,7,5,0.2935235581
2,0.7,0.9,1,1,9,5,0.2886153493
15,0.1,0.1,1,1,6,5,0.0750330445
2,0.3,0.3,1,3,9,5,0.2870099852
2,0.1,0.5,1,7,9,5,0.3380657904
2,0.1,0.7,1,5,9,5,0.3476463252
15,0.31668,0.17828,4.22,2.42,2.75,1.2,0.6254394008
2,0.9,0.7,1,1,7,5,0.2780010094
2,0.3,0.5,1,5,9,5,0.3015097917
5,0.4,0.2,4,4,4,5,0.4234612876
2,0.1,0.3,1,1,1,5,0.3530046853
2,0.7,0.3,1,1,7,5,0.2657934687
25,0.42573,0.67143,4.61,1.31,4.09,2,0.684896239
5,0.85775,0.21143,7.08,8.71,5.24,1.47,0.5188813744
2,0.7,0.7,1,9,1,5,0.3388528646
2,0.1,0.7,1,1,1,5,0.3299845513
15,0.6,0.1,6,6,1,5,0.4655155517
10,0.11048,0.22238,4.69,2.21,3.42,4,0.7011321223
2,0.9,0.9,1,1,3,5,0.3011303468
15,0.4,0.4,4,4,4,5,0.617462277
2,0.1,0.1,1,3,1,5,0.336351065
15,0.4,0.4,2,2,2,5,0.5584202277
2,0.7,0.9,1,5,1,5,0.3446865004
10,0.6,0.1,6,1,1,5,0.07581790095
21,0.5,0.375,10,2.8,5.5,5,0.6517534544
2,0.1,0.7,1,3,7,5,0.3506951057
2,0.1,0.1,1,3,7,5,0.291508305
5,0.6,0.6,1,6,1,5,0.5094360527
2,0.7,0.3,1,3,1,5,0.3076663544
2,0.3,0.3,1,5,3,5,0.3093236812
2,0.9,0.3,1,9,7,5,0.2786334616
5,0.2,0.2,2,2,4,5,0.3457079237
2,0.5,0.5,1,7,9,5,0.2906183306
2,0.1,0.7,1,5,7,5,0.3506443713
2,0.9,0.1,1,3,7,5,0.2633847564
2,0.1,0.9,1,3,3,5,0.3458815408
2,0.9,0.3,1,9,9,5,0.2780960803
5,0.37654,0.89109,8.82,4.21,2.22,1.88,0.498582284
2,0.3,0.9,1,3,9,5,0.3194190534
2,0.5,0.1,1,1,1,5,0.2780608841
2,0.5,0.5,1,3,5,5,0.2962584532
2,0.5,0.9,1,9,1,5,0.3520579221
2,0.5,0.3,1,3,5,5,0.2831159388
20,0.7297,0.45037,1.09,7.18,2.49,10.72,0.3075595432
2,0.1,0.7,1,3,7,5,0.3504480751
5,0.96016,0.21504,5.42,5.04,9.16,9.59,0.3439821366
2,0.50552,0.55431,7.87,4.93,9.17,3.24,0.3440988916
25,0.68345,0.33883,6.36,1.68,1.53,7.02,0.3991847402
2,0.3,0.3,1,3,1,5,0.3368037513
2,0.7,0.1,1,7,5,5,0.2741063676
2,0.1,0.9,1,7,3,5,0.3464185845
10,0.90685,0.5233,2.24,2.92,3.61,1,0.4322616565
15,0.2,0.4,2,2,2,5,0.7080519759
2,0.7,0.5,1,9,9,5,0.286751377
2,0.7,0.5,1,7,9,5,0.2858352768
2,0.3,0.3,1,1,5,5,0.29007598
2,0.9,0.5,1,3,7,5,0.2778756134
2,0.5,0.1,1,9,9,5,0.2771207715
2,0.5,0.3,1,9,5,5,0.2893322182
2,0.3,0.3,1,5,5,5,0.2984021396
2,0.5,0.3,1,7,5,5,0.2886804794
5,0.4,0.4,4,4,4,5,0.485131462
15,0.6,0.1,6,6,1,5,0.550905282
2,0.9,0.5,1,5,5,5,0.2857849205
2,0.9,0.1,1,1,3,5,0.2555626516
2,0.9,0.7,1,7,1,5,0.3316422541
2,0.7,0.5,1,1,1,5,0.3197696553
21,0.5,0.375,1,2.8,5.5,2,0.4138658476
2,0.5,0.3,1,1,5,5,0.2771139952
2,0.3,0.9,1,1,5,5,0.3316610161
2,0.3,0.1,1,9,9,5,0.2771532363
2,0.7,0.5,1,7,7,5,0.2888575604
2,0.7,0.9,1,1,7,5,0.293135645
2,0.1,0.9,1,5,9,5,0.3519268626
2,0.9,0.9,1,7,3,5,0.3103950314
2,0.3,0.5,1,9,1,5,0.3515600807
2,0.7,0.9,1,5,7,5,0.2996340594
10,0.6,0.6,1,1,6,5,0.1089060807
25,0.73722,0.80273,6.99,4.42,10.5,2.57,0.8236356182
2,0.1,0.5,1,3,7,5,0.3421602019
2,0.5,0.1,1,1,7,5,0.2578718765
2,0.5,0.7,1,9,9,5,0.2990351418
2,0.5,0.3,1,1,9,5,0.2702815171
2,0.5,0.3,1,9,9,5,0.2840244542
2,0.3,0.9,1,7,1,5,0.3524992822
2,0.9,0.1,1,3,3,5,0.2651607888
10,0.75406,0.81013,4.6,3.08,4.08,1,0.7502962786
2,0.9,0.3,1,7,9,5,0.2769062868
2,0.5,0.7,1,5,3,5,0.3205067781
21,0.1,0.1,1,10,10,100,0.1550252385
2,0.1,0.5,1,7,3,5,0.3534927877
2,0.3,0.3,1,9,3,5,0.310881012
2,0.3,0.5,1,3,7,5,0.3057763422
2,0.1,0.3,1,5,7,5,0.3265424986
2,0.1,0.1,1,7,1,5,0.3386145989
2,0.7,0.5,1,5,3,5,0.2996821069
10,0.84409,0.33852,7.84,4.54,5.01,5.33,0.5111352542
2,0.7,0.5,1,5,7,5,0.2870090261
15,0.96653,0.42554,2.91,9.6,6.64,6.13,0.5294311972
2,0.5,0.5,1,5,7,5,0.292348871
2,0.1,0.1,1,3,5,5,0.295181489
2,0.5,0.7,1,9,9,5,0.2985512991
25,0.59106,0.5906,10.55,2.14,4.82,2.62,0.7641196774
2,0.7,0.3,1,5,5,5,0.2807005616
2,0.3,0.9,1,3,3,5,0.3445906235
5,0.2,0.4,2,4,4,5,0.5028437234
2,0.9,0.5,1,1,3,5,0.2825581455
2,0.7,0.1,1,5,3,5,0.2741347711
2,0.5,0.3,1,5,1,5,0.3206336716
5,0.2,0.2,2,2,4,5,0.3378630677
5,0.1,0.6,1,1,1,5,0.4307087552
2,0.7,0.3,1,7,5,5,0.2831294795
2,0.9,0.3,1,7,9,5,0.2772649351
15,0.1,0.6,6,1,1,5,0.4251606097
2,0.7,0.9,1,9,1,5,0.3455849394
5,0.80168,0.43376,6.94,6.24,3.81,5.98,0.5030136746
10,0.1,0.6,6,6,6,5,0.6633498755
2,0.1,0.1,1,9,9,5,0.2913142962
2,0.3,0.9,1,5,3,5,0.3456776175
10,0.1,0.1,6,6,6,5,0.5905708389
2,0.9,0.7,1,1,3,5,0.2939584441
2,0.9,0.3,1,5,9,5,0.2749332797
2,0.3,0.3,1,5,1,5,0.3385017869
2,0.3,0.7,1,9,3,5,0.3385391248
2,0.3,0.5,1,9,3,5,0.327897592
2,0.3,0.1,1,3,1,5,0.2995779111
2,0.5,0.1,1,3,7,5,0.2663004434
2,0.7,0.5,1,5,7,5,0.2856295368
2,0.3,0.7,1,1,5,5,0.322679748
2,0.3,0.7,1,1,7,5,0.3132838986
2,0.3,0.9,1,1,1,5,0.3531588999
2,0.7,0.5,1,3,9,5,0.2808962452
10,0.2,0.4,4,4,4,5,0.7169959304
2,0.9,0.5,1,3,1,5,0.3166180784
2,0.9,0.5,1,1,3,5,0.2829511191
2,0.7,0.7,1,9,5,5,0.3006860641
20,0.57892,0.60882,9.01,4.12,4.87,8.04,0.6735042062
2,0.1,0.7,1,7,9,5,0.3472587202
2,0.3,0.7,1,1,1,5,0.3532678061
15,0.2,0.2,4,4,4,5,0.608826832
2,0.3,0.5,1,3,7,5,0.3040121613
2,0.3,0.9,1,5,1,5,0.3525211796
15,0.6,0.6,6,6,1,5,0.6835132075
2,0.9,0.5,1,1,1,5,0.311080038
2,0.9,0.5,1,5,3,5,0.2921892976
2,0.7,0.9,1,9,9,5,0.29693922
21,2,6,0.2,0.2,0.6,1,0.5045522008
10,0.2,0.4,2,2,4,5,0.5967718789
2,0.9,0.7,1,5,5,5,0.2912286697
2,0.3,0.9,1,3,7,5,0.3258449958
2,0.9,0.9,1,7,9,5,0.2907024637
2,0.1,0.9,1,9,9,5,0.3517399251
2,0.5,0.7,1,5,7,5,0.3022920039
2,0.1,0.1,1,3,9,5,0.2865109257
2,0.3,0.1,1,3,5,5,0.2729649287
2,0.9,0.7,1,9,1,5,0.3303764633
2,0.1,0.3,1,7,7,5,0.3274539625
2,0.5,0.1,1,5,3,5,0.2758597249
2,0.5,0.7,1,1,7,5,0.295440206
2,0.5,0.1,1,5,1,5,0.2895314169
2,0.3,0.1,1,7,5,5,0.2800695217
5,0.42895,0.22017,2.5,3.67,2.31,4,0.373668418
2,0.5,0.9,1,1,1,5,0.3477392126
10,0.70978,0.49294,1.69,3.4,3.45,4,0.3851967872
2,0.3,0.9,1,9,7,5,0.3268537842
2,0.1,0.9,1,7,7,5,0.3532907981
2,0.1,0.9,1,5,3,5,0.3460708658
2,0.9,0.7,1,9,7,5,0.2902207095
2,0.3,0.3,1,7,7,5,0.2940248857
15,0.1,0.6,6,6,6,5,0.6060231195
2,0.1,0.7,1,3,3,5,0.3519363094
2,0.9,0.9,1,9,5,5,0.3008956287
2,0.7,0.7,1,5,5,5,0.2989691811
2,0.5,0.1,1,7,3,5,0.2792101498
2,0.7,0.7,1,7,1,5,0.3385826536
2,0.1,0.5,1,3,3,5,0.3533063273
2,0.5,0.5,1,3,7,5,0.2908781362
2,0.5,0.1,1,7,3,5,0.2792144598
2,0.7,0.1,1,1,5,5,0.2563034797
2,0.9,0.5,1,5,5,5,0.2843674333
10,0.2,0.4,4,4,2,5,0.634688589
2,0.9,0.9,1,9,9,5,0.2923775106
2,0.5,0.9,1,9,1,5,0.3517352691
15,0.91052,0.42152,3.28,10.13,1.02,9.38,0.7010774444
2,0.78894,0.50289,3.42,10.83,10.56,1.52,0.3402970703
15,0.2,0.2,4,2,2,5,0.6217767545
2,0.3,0.7,1,1,9,5,0.3076211416
2,0.7,0.9,1,1,9,5,0.2874513726
2,0.5,0.1,1,5,7,5,0.2716148281
2,0.3,0.1,1,5,5,5,0.2767992449
2,0.90826,0.62021,7.83,6.1,4.97,9.88,0.3245178111
2,0.1,0.5,1,3,5,5,0.3485058108
2,0.3,0.3,1,9,5,5,0.2996591149
15,0.86411,0.97764,4.17,10.94,7.76,7.82,0.6011273463
25,0.54143,0.98736,9.59,6.17,4.16,9.33,0.8121866133
2,0.9,0.3,1,1,3,5,0.2706462735
2,0.5,0.1,1,9,3,5,0.282151785
10,0.4,0.4,2,4,4,5,0.5117657894
2,0.7,0.3,1,9,3,5,0.2908156685
5,0.6,0.1,1,6,1,5,0.2789758787
10,0.1,0.6,6,1,1,5,0.4230833356
2,0.9,0.1,1,9,9,5,0.2772123713
2,0.3,0.3,1,1,3,5,0.3015956635
2,0.9,0.1,1,5,7,5,0.2690471184
2,0.3,0.3,1,3,5,5,0.2949773205
2,0.7,0.9,1,3,5,5,0.3028031399
2,0.9,0.1,1,5,1,5,0.2790297294
10,0.2683,0.22045,3.3,7.96,8.78,7.31,0.4728712905
10,0.6499,0.54259,3.11,1.04,1.14,1,0.3336632394
25,0.4215,0.1636,4.36,1.62,4.19,1,0.2745309751
2,0.3,0.9,1,7,5,5,0.3348839253
2,0.5,0.3,1,7,3,5,0.2957360495
2,0.5,0.5,1,3,5,5,0.2969123292
2,0.3,0.5,1,9,1,5,0.3507742564
2,0.1,0.9,1,3,7,5,0.3532756549
2,0.3,0.7,1,7,7,5,0.3183347595
2,0.9,0.7,1,9,5,5,0.2958144059
2,0.9,0.7,1,9,9,5,0.2869354266
2,0.9,0.3,1,3,7,5,0.2702969837
21,0.5,0.375,6,2.8,5.5,6,0.5331129097
5,0.4,0.4,4,2,4,5,0.3980900772
2,0.1,0.9,1,5,9,5,0.3516959437
2,0.5,0.9,1,3,5,5,0.3158525405
2,0.5,0.1,1,7,3,5,0.2797426721
2,0.9,0.7,1,5,3,5,0.3014228416
2,0.1,0.9,1,7,5,5,0.3530355374
20,0.12114,0.87286,3.92,5.07,9.19,4.92,0.6326766635
15,0.43768,0.40329,5.92,8.29,2.09,3.03,0.7195186629
21,0.5,0.375,7,2.8,5.5,10,0.4577866764
2,0.5,0.5,1,3,5,5,0.2957918432
21,2,2,0.2,0.2,0.6,0.6,0.5825748349
15,0.2,0.4,2,4,4,5,0.6885717342
21,0.5,0.375,4,2.8,5.5,2,0.652320675
2,0.5,0.5,1,1,9,5,0.2811977014
2,0.9,0.1,1,7,5,5,0.2738981109
2,0.3,0.9,1,9,9,5,0.3221759611
2,0.3,0.9,1,1,9,5,0.3179132225
2,0.7,0.3,1,3,9,5,0.2719754467
2,0.9,0.5,1,3,1,5,0.3165604265
10,0.4,0.2,4,4,4,5,0.5109138494
2,0.9,0.1,1,7,3,5,0.2757197702
2,0.9,0.1,1,9,1,5,0.28666262
2,0.1,0.7,1,7,5,5,0.3533725737
2,0.9721,0.52316,1.82,10.11,2.01,3.06,0.3277206864
2,0.1,0.1,1,7,7,5,0.2931276296
2,0.7,0.9,1,9,7,5,0.3003579372
20,0.39046,0.14119,4.82,9.7,8.86,1.9,0.8394654651
2,0.3,0.7,1,5,3,5,0.3385933007
2,0.5,0.9,1,1,9,5,0.2976271934
10,0.2,0.4,4,2,2,5,0.6758648857
2,0.7,0.1,1,3,1,5,0.2789573433
2,0.1,0.9,1,7,9,5,0.3519318695
15,0.4,0.2,2,2,2,5,0.2514477919
15,0.4,0.4,2,2,4,5,0.4406638237
2,0.9,0.9,1,1,5,5,0.2915969904
2,0.5,0.5,1,1,7,5,0.283825506
10,0.2,0.4,2,4,2,5,0.6068243724
2,0.9,0.9,1,5,5,5,0.2980950564
2,0.5,0.7,1,1,1,5,0.3450263045
2,0.7,0.9,1,7,5,5,0.3071252599
2,0.3,0.7,1,9,7,5,0.3182985341
2,0.1,0.7,1,3,7,5,0.3504196001
2,0.7,0.9,1,9,3,5,0.3180543758
15,0.72027,0.67912,7.89,8.88,10.64,5.36,0.6832719615
2,0.9,0.1,1,1,9,5,0.2529636496
2,0.5,0.1,1,3,1,5,0.286095146
2,0.7,0.3,1,3,5,5,0.2779269051
2,0.9,0.5,1,3,1,5,0.3173007161
2,0.5,0.7,1,1,9,5,0.2905356973
25,0.3812,0.17949,10.99,3.15,5.64,10.72,0.3839429306
10,0.6,0.6,6,1,6,5,0.1979271705
2,0.1,0.1,1,9,1,5,0.3394672047
2,0.3,0.3,1,5,9,5,0.2886864436
2,0.5,0.3,1,7,5,5,0.2875217348
5,0.6546,0.39611,3.24,2.3,1.42,2,0.434155828
2,0.5,0.3,1,5,9,5,0.2810241392
2,0.5,0.3,1,1,3,5,0.2842662291
2,0.7,0.1,1,1,1,5,0.2706275566
2,0.9,0.9,1,5,7,5,0.2929547887
21,0.5,0.375,3,2.8,5.5,10,0.3308062143
2,0.5,0.9,1,1,5,5,0.3113178566
2,0.9,0.9,1,5,3,5,0.3090210383
2,0.3,0.1,1,9,1,5,0.304311099
2,0.5,0.1,1,7,9,5,0.2732200562
10,0.1,0.1,6,6,6,5,0.5898554558
2,0.7,0.3,1,7,9,5,0.2781038469
5,0.2,0.4,2,4,4,5,0.5035541225
5,0.2,0.2,4,4,2,5,0.5226624794
2,0.3,0.7,1,9,1,5,0.3535463654
20,0.49348,0.44091,4.15,4.12,4.18,3,0.7201148081
2,0.1,0.9,1,5,1,5,0.3146050597
20,0.58507,0.9117,8.43,6.2,2.63,2.71,0.7369815501
2,0.5,0.7,1,7,3,5,0.3230143827
2,0.9,0.1,1,1,7,5,0.2538952388
2,0.3,0.7,1,7,9,5,0.3128215989
2,0.1,0.1,1,7,3,5,0.3104190616
2,0.3,0.7,1,9,7,5,0.3186561692
2,0.5,0.9,1,9,3,5,0.3299552031
5,0.33381,0.67919,5.07,3.82,10.1,5.84,0.466126762
2,0.7,0.1,1,9,7,5,0.2766950491
2,0.5,0.7,1,5,9,5,0.2964158875
10,0.1,0.1,1,1,1,5,0.5651179464
2,0.7,0.9,1,3,9,5,0.2926250414
2,0.5,0.9,1,9,1,5,0.3520405009
2,0.3,0.9,1,7,5,5,0.3352205705
2,0.9,0.5,1,7,1,5,0.3208312934
25,0.52452,0.49562,4.94,1.16,2.42,3,0.03246753388
2,0.7,0.7,1,7,7,5,0.2941170265
2,0.9,0.9,1,5,5,5,0.2981492184
2,0.9,0.7,1,5,3,5,0.3016964511
2,0.7,0.9,1,3,9,5,0.2932526646
2,0.3,0.9,1,9,7,5,0.3274012682
15,0.2,0.4,2,4,2,5,0.7169073084
2,0.9,0.9,1,7,3,5,0.3101893451
15,0.6,0.6,1,1,1,5,0.6199868905
2,0.7,0.7,1,9,5,5,0.3005410563
2,0.7,0.3,1,3,1,5,0.3082483749
2,0.3,0.5,1,9,9,5,0.3039318254
21,0.5,0.375,8,2.8,5.5,6,0.5721867777
2,0.5,0.3,1,1,5,5,0.2764753828
15,0.4,0.4,4,4,2,5,0.7645060969
15,0.4,0.4,2,2,2,5,0.500547714
2,0.5,0.9,1,5,3,5,0.3282500646
5,0.18521,0.95545,4.96,4.17,3.66,3,0.5233964478
2,0.5,0.5,1,7,3,5,0.311513445
2,0.9,0.9,1,7,1,5,0.3387393121
2,0.3,0.7,1,7,1,5,0.3535445995
2,0.7,0.9,1,9,5,5,0.3076093662
2,0.3,0.1,1,1,5,5,0.265815999
10,0.4,0.2,4,4,4,5,0.4491738457
15,0.1,0.1,6,6,1,5,0.6264015596
2,0.1,0.1,1,7,9,5,0.2905996016
15,0.2,0.4,2,2,4,5,0.6133110827
2,0.9,0.1,1,7,5,5,0.2742824645
2,0.5,0.7,1,9,5,5,0.3099708559
10,0.1,0.1,1,6,6,5,0.3115656822
5,0.6,0.6,6,1,6,5,0.2681966101
2,0.7,0.7,1,7,3,5,0.3107833209
2,0.3,0.5,1,1,3,5,0.3224021765
2,0.9,0.5,1,9,9,5,0.2817737879
2,0.7,0.7,1,9,3,5,0.3118587366
2,0.9,0.5,1,9,9,5,0.2826058444
2,0.3,0.9,1,9,9,5,0.3219940102
2,0.9,0.1,1,9,5,5,0.2771534206
2,0.1,0.1,1,1,9,5,0.2812107457
2,0.1,0.3,1,5,1,5,0.3522126317
2,0.7,0.1,1,5,5,5,0.2715123117
2,0.3,0.5,1,3,5,5,0.3125185797
2,0.3,0.1,1,1,3,5,0.2701988017
5,0.2,0.4,2,2,4,5,0.4575574005
2,0.7,0.5,1,7,5,5,0.292198464
2,0.9,0.3,1,7,5,5,0.2802329437
2,0.5,0.5,1,9,9,5,0.2915930557
2,0.1,0.3,1,5,3,5,0.3455700961
5,0.14919,0.60248,3.28,1.6,1.75,4,0.519088948
2,0.1,0.5,1,7,3,5,0.3533922402
15,0.2,0.4,4,4,4,5,0.6719705011
2,0.27967,0.44206,4.97,8.67,2.85,8.08,0.3446798688
2,0.3,0.7,1,1,7,5,0.3138529321
2,0.3,0.9,1,3,5,5,0.333934515
2,0.5,0.9,1,3,1,5,0.35091727
2,0.9,0.7,1,1,7,5,0.2786915887
20,0.47188,0.88911,3.65,1.52,3.18,2,0.8410363889
5,0.5164,0.62742,7.41,8.47,4.99,7.9,0.5291197802
2,0.1,0.5,1,9,7,5,0.3431323109
25,0.91417,0.26345,3.48,2.75,4.23,3,0.05533065031
2,0.7,0.9,1,1,3,5,0.3116140582
5,0.2,0.2,4,2,4,5,0.4184750791
21,2,10,0.2,1,0.2,0.6,0.4435076113
2,0.1,0.3,1,9,9,5,0.3217447165
2,0.9,0.9,1,9,1,5,0.3378119168
2,0.1,0.1,1,5,5,5,0.297668301
10,0.2,0.2,2,2,2,5,0.4561919748
2,0.5,0.1,1,3,9,5,0.26522073
2,0.5,0.7,1,9,7,5,0.303144161
5,0.1,0.6,1,1,6,5,0.5305454523
2,0.1,0.1,1,3,9,5,0.2894461882
2,0.9,0.5,1,1,1,5,0.3100950833
2,0.7,0.3,1,3,1,5,0.3069630189
2,0.9,0.9,1,1,5,5,0.2918142226
2,0.7,0.5,1,5,1,5,0.3270409556
10,0.6,0.6,6,1,6,5,0.2223046071
2,0.7,0.7,1,3,5,5,0.2954707523
2,0.1,0.9,1,9,9,5,0.3520417452
15,0.2,0.2,2,2,4,5,0.342554325
2,0.7,0.1,1,9,9,5,0.2759660797
2,0.9,0.7,1,3,7,5,0.2848419224
2,0.9,0.5,1,5,7,5,0.281569851
5,0.70898,0.37081,6.92,7.37,9.93,10.95,0.4386308221
2,0.7,0.9,1,7,9,5,0.2962650613
2,0.1,0.3,1,9,9,5,0.3215960413
2,0.59627,0.63607,6.59,3.5,5.68,8.32,0.3252028498
2,0.1,0.9,1,9,3,5,0.3465950667
2,0.1,0.1,1,7,7,5,0.2937563738
2,0.5,0.1,1,3,3,5,0.2719187888
10,0.6,0.6,1,6,6,5,0.3279462487
15,0.6,0.1,6,6,6,5,0.4678978519
21,0.5,0.375,5,2.8,5.5,10,0.4048796525
5,0.26564,0.74954,9.61,3.17,7.28,9.54,0.5297312993
5,0.2,0.2,4,2,4,5,0.4060227958
2,0.1,0.1,1,9,3,5,0.3119946357
15,0.4,0.2,2,4,4,5,0.3107456658
2,0.9,0.5,1,3,3,5,0.2900018464
2,0.5,0.3,1,7,9,5,0.2818842122
2,0.1,0.5,1,7,1,5,0.3400478863
2,0.3,0.1,1,5,7,5,0.2754441251
2,0.7,0.7,1,5,9,5,0.288881612
2,0.1,0.9,1,9,3,5,0.3466151374
2,0.5,0.9,1,3,1,5,0.3510230113
2,0.7,0.7,1,1,7,5,0.2856394146
2,0.7,0.3,1,3,1,5,0.3079747117
2,0.1,0.1,1,1,5,5,0.2915810781
2,0.9,0.5,1,9,1,5,0.3192063419
2,0.5,0.7,1,3,1,5,0.3469161865
2,0.3,0.3,1,7,1,5,0.3382358802
2,0.7,0.1,1,7,1,5,0.2859872147
10,0.1,0.6,6,1,6,5,0.6906218306
2,0.1,0.9,1,3,9,5,0.3515858424
2,0.7,0.5,1,1,1,5,0.3202680632
2,0.7,0.1,1,7,9,5,0.2723474719
2,0.3,0.3,1,5,1,5,0.3377460438
2,0.7,0.5,1,1,1,5,0.3212904027
2,0.3,0.7,1,9,7,5,0.3185379852
2,0.3,0.9,1,7,7,5,0.3269922804
2,0.7,0.3,1,3,5,5,0.2782375628
2,0.5,0.5,1,5,3,5,0.3097147075
15,0.2,0.4,4,2,4,5,0.6973136937
2,0.9,0.5,1,1,5,5,0.2754476763
2,0.9,0.5,1,1,9,5,0.2681164359
2,0.3,0.5,1,5,9,5,0.3026449953
2,0.1,0.9,1,9,3,5,0.3456068102
2,0.7,0.3,1,5,9,5,0.2763024483
2,0.7,0.7,1,5,7,5,0.2929501159
2,0.9,0.9,1,9,9,5,0.2916359944
